date,t2m_c_mean,t2m_c_median,t2m_c_min,t2m_c_max,t2m_c_q25,t2m_c_q75,t2m_c_iqr,t2m_c_std,t2m_c_se,d2m_c_mean,d2m_c_median,d2m_c_min,d2m_c_max,d2m_c_q25,d2m_c_q75,d2m_c_iqr,d2m_c_std,d2m_c_se,relative_humidity_mean,relative_humidity_median,relative_humidity_min,relative_humidity_max,relative_humidity_q25,relative_humidity_q75,relative_humidity_iqr,relative_humidity_std,relative_humidity_se,sp_hpa_mean,sp_hpa_median,sp_hpa_min,sp_hpa_max,sp_hpa_q25,sp_hpa_q75,sp_hpa_iqr,sp_hpa_std,sp_hpa_se,wind_speed_m_s_mean,wind_speed_m_s_median,wind_speed_m_s_min,wind_speed_m_s_max,wind_speed_m_s_q25,wind_speed_m_s_q75,wind_speed_m_s_iqr,wind_speed_m_s_std,wind_speed_m_s_se,u10_mean,v10_mean,tp_mm_sum,tp_mm_max,tp_mm_wet_hours,ssrd_w_m2_mean,ssrd_w_m2_max,ssrd_w_m2_total_mj_m2,wind_resultant_speed_m_s,wind_direction_deg,wind_direction_compass
2015-01-11,3.4716365337371826,3.5806884765625,2.231414794921875,4.74822998046875,3.1246185302734375,3.80828857421875,0.6836700439453125,0.602302074432373,0.12294439611492734,-1.7274271249771118,-0.9616546630859375,-5.179046630859375,0.826934814453125,-3.5910491943359375,-0.2210845947265625,3.369964599609375,1.9865485429763794,0.4055025232967924,69.7440414428711,71.79954528808594,48.60252380371094,90.43106079101562,59.90804862976074,76.68143463134766,16.773386001586914,12.144103050231934,2.478904654737086,1000.531494140625,999.4207153320312,998.677490234375,1005.7665405273438,999.2107849121094,1001.3627014160156,2.15191650390625,2.0647237300872803,0.4214599665441514,7.037904262542725,6.89457893371582,6.067013263702393,8.40477180480957,6.553874850273132,7.428897380828857,0.8750225305557251,0.5981512069702148,0.12209710384224327,6.959417819976807,0.556999146938324,2.7542314529418945,0.6036444306373596,8.0,30.350753784179688,165.1068572998047,2.622305126953125,6.9816720377500365,265.42406862581527,W
2015-01-12,4.894983768463135,5.4997100830078125,2.004638671875,7.186004638671875,4.321922302246094,5.8389434814453125,1.5170211791992188,1.5818536281585693,0.32289451972989763,2.963301420211792,3.48681640625,0.803619384765625,3.904083251953125,2.5287551879882812,3.7452774047851562,1.216522216796875,1.044050931930542,0.21311600405892342,87.42664337158203,87.67945098876953,79.06397247314453,93.5195541381836,85.94602966308594,90.14513206481934,4.199102401733398,3.800109386444092,0.77569408029574,1006.0368041992188,1006.2518310546875,1004.37451171875,1007.89404296875,1004.725341796875,1007.2986907958984,2.5733489990234375,1.3427995443344116,0.2740978092050889,5.946224689483643,6.108827590942383,5.137589931488037,6.599206447601318,5.504684329032898,6.362969160079956,0.8582848310470581,0.46490344405174255,0.09489801813244304,5.1971049308776855,2.563966751098633,3.8481554985046387,0.4865460693836212,14.0,8.003533363342285,38.73240280151367,0.6915053100585937,5.795155318306183,243.7407938041641,SW
2015-01-13,9.17745304107666,9.132369995117188,7.397857666015625,11.130340576171875,7.989433288574219,10.443084716796875,2.4536514282226562,1.2765718698501587,0.2605791417602922,3.7074813842773438,3.6368865966796875,2.29425048828125,5.7554931640625,3.2940673828125,4.1801605224609375,0.8860931396484375,0.7492296099662781,0.15293585371681995,69.1422348022461,69.56953430175781,54.498695373535156,81.15965270996094,61.96625518798828,77.73462867736816,15.768373489379883,8.423826217651367,1.7195063262604202,1001.189453125,1001.2872314453125,998.1090087890625,1004.6160888671875,998.7815704345703,1003.4180908203125,4.6365203857421875,2.4534056186676025,0.5007993248177425,5.64417028427124,5.893605709075928,3.7961349487304688,6.327041149139404,5.27592658996582,6.1329439878463745,0.8570173978805542,0.6269825100898743,0.12798226894746648,4.212489604949951,3.68292236328125,1.3719308376312256,0.30951207876205444,5.0,16.842628479003906,93.02685546875,1.4552031005859376,5.595443307350057,228.8372399149415,SW
2015-01-14,5.833427429199219,6.192169189453125,2.938262939453125,8.360626220703125,4.5222625732421875,6.548637390136719,2.0263748168945312,1.5752654075622559,0.32154970483207573,2.965496063232422,2.804229736328125,-0.253570556640625,6.414337158203125,1.28558349609375,4.5010986328125,3.21551513671875,2.2021241188049316,0.4495067034456771,82.18621826171875,86.19971466064453,66.19996643066406,90.36261749267578,77.31228256225586,87.64926147460938,10.336978912353516,8.211353302001953,1.6761354739685472,1001.4950561523438,1001.7406005859375,998.554443359375,1006.11767578125,999.7918395996094,1002.8477478027344,3.055908203125,2.1140146255493164,0.431521428448056,4.179609775543213,3.9115684032440186,2.990062952041626,6.542479038238525,3.6393205523490906,4.754529714584351,1.11520916223526,0.9100469946861267,0.18576256491119375,3.441478967666626,2.075723648071289,2.8134050369262695,0.561356782913208,7.0,35.82333755493164,185.5828399658203,3.095136474609375,4.019005616822914,238.9037743427757,SW
2015-01-15,4.426441192626953,3.93603515625,0.154754638671875,9.021728515625,1.7051620483398438,7.548194885253906,5.8430328369140625,3.1402900218963623,0.6410090164999585,0.9800211787223816,0.88397216796875,-1.787811279296875,3.8092041015625,-0.5042190551757812,2.51885986328125,3.0230789184570312,1.8535690307617188,0.3783581940326156,79.15913391113281,83.99751281738281,54.27297592163086,89.29222106933594,72.5520191192627,86.68927192687988,14.137252807617188,10.277579307556152,2.097902091208286,1001.8056640625,1001.63818359375,995.9036865234375,1008.5806884765625,997.4041442871094,1006.0684661865234,8.664321899414062,4.610263347625732,0.9410660651282058,4.733765602111816,5.121664047241211,2.6229991912841797,6.066253662109375,4.108007431030273,5.367828965187073,1.2598215341567993,0.9905470609664917,0.20219457213178707,1.1249324083328247,4.153311252593994,2.0598487854003906,0.5601644515991211,5.0,13.684378623962402,56.31852340698242,1.1823302856445312,4.302960293128602,195.15506125119856,S
2015-01-16,7.374075412750244,7.5185089111328125,5.140716552734375,9.274993896484375,6.359779357910156,8.597328186035156,2.237548828125,1.40848970413208,0.28750675692393696,3.2514419555664062,3.7069091796875,-0.0948486328125,4.900482177734375,2.975341796875,4.031654357910156,1.0563125610351562,1.4052398204803467,0.28684337720142367,76.02625274658203,78.3300552368164,52.642852783203125,90.70891571044922,72.12442398071289,83.49134063720703,11.36691665649414,11.525972366333008,2.3527292572445884,1000.2687377929688,1001.257080078125,996.7153930664062,1002.0948486328125,998.5872955322266,1001.6325073242188,3.0452117919921875,1.863322377204895,0.3803490875384799,3.2005691528320312,2.956458806991577,0.6678742170333862,5.777958393096924,2.27408766746521,4.3502925634384155,2.0762048959732056,1.4866982698440552,0.30347101354970923,1.7299877405166626,2.5505120754241943,2.2738447189331055,0.5222674012184143,7.0,37.53415298461914,196.616455078125,3.2429507080078124,3.0818775818034334,214.14866620250422,SW
2015-01-17,3.101567506790161,3.665252685546875,-1.473358154296875,4.975555419921875,2.8137283325195312,4.300926208496094,1.4871978759765625,1.7923153638839722,0.36585484163887416,1.7593027353286743,2.483062744140625,-2.290618896484375,3.693206787109375,0.8620452880859375,2.8466567993164062,1.9846115112304688,1.6686354875564575,0.3406087926011292,90.9564437866211,91.38960266113281,84.28627014160156,95.27120208740234,89.58937454223633,92.96374130249023,3.3743667602539062,2.9851412773132324,0.6093394116281199,1005.6974487304688,1006.228271484375,1000.6959228515625,1011.2872924804688,1001.5168609619141,1009.2555389404297,7.738677978515625,3.8459088802337646,0.7850428628176122,2.148059606552124,1.9721609354019165,0.7997192740440369,3.6588900089263916,1.8658408522605896,2.5837152004241943,0.7178743481636047,0.6877772808074951,0.14039194955477208,1.8390121459960938,-0.11902991682291031,4.490896701812744,1.1369198560714722,6.0,25.018035888671875,119.94393920898438,2.16155830078125,1.8428602210205816,273.7032991675109,W
2015-01-18,-0.5835418701171875,-1.072509765625,-2.488311767578125,2.961334228515625,-2.239013671875,0.45452117919921875,2.6935348510742188,1.88236403465271,0.38423594958881435,-2.0979068279266357,-2.4814910888671875,-3.21685791015625,0.053680419921875,-2.9787216186523438,-1.1645355224609375,1.8141860961914062,1.0615590810775757,0.21668984003815484,89.72713470458984,90.88160705566406,75.95352935791016,94.9315414428711,88.01227378845215,94.55800819396973,6.545734405517578,5.597477912902832,1.1425803944259068,1010.8916625976562,1010.900634765625,1010.2332763671875,1011.5985717773438,1010.4241485595703,1011.3925018310547,0.968353271484375,0.48024681210517883,0.09802997002132965,2.387896776199341,2.3176565170288086,2.0311641693115234,3.569751024246216,2.207862377166748,2.3887267112731934,0.1808643341064453,0.36579757928848267,0.07466811820017122,0.4662586748600006,2.298501968383789,0.0015990601386874914,0.0008540021372027695,0.0,46.809051513671875,230.0009307861328,4.04430205078125,2.345316279427224,191.4670393242701,S
2015-01-19,-0.3693758547306061,0.500823974609375,-3.3077392578125,2.833526611328125,-2.4426498413085938,1.0671234130859375,3.5097732543945312,2.1169519424438477,0.4321210057484275,-1.58957040309906,-0.6460113525390625,-4.4708251953125,1.09930419921875,-3.7075576782226562,-0.0154571533203125,3.6921005249023438,2.0163230895996094,0.41158022717592757,91.4949951171875,91.78413391113281,88.29436492919922,95.23758697509766,89.72259330749512,92.75692749023438,3.034334182739258,1.9557585716247559,0.39921754671292664,1008.7236328125,1009.162841796875,1006.7997436523438,1010.4263916015625,1007.759033203125,1009.72607421875,1.967041015625,1.2200983762741089,0.24905153815582004,2.1675679683685303,2.1249122619628906,1.4878569841384888,2.6494758129119873,1.9747334420681,2.4674795269966125,0.4927460849285126,0.30649712681770325,0.06256346402770659,-1.411800503730774,1.3158317804336548,0.0974072813987732,0.03694825991988182,0.0,31.631067276000977,153.43850708007812,2.732924267578125,1.9299207073695201,132.98494261584062,SE
2015-01-20,0.6991589665412903,0.5010223388671875,-0.444061279296875,2.403228759765625,0.10113525390625,1.0010604858398438,0.8999252319335938,0.8426699042320251,0.17200927391403573,-0.21337763965129852,-0.1138458251953125,-1.187469482421875,0.7841796875,-0.7409820556640625,0.3077545166015625,1.048736572265625,0.650402307510376,0.13276281507743137,93.70104217529297,93.14924621582031,85.36229705810547,99.46308135986328,92.05361557006836,97.2714729309082,5.217857360839844,4.055892467498779,0.827905583080818,1005.8312377929688,1005.792724609375,1005.0722045898438,1006.760498046875,1005.4349822998047,1006.1074981689453,0.672515869140625,0.4827078878879547,0.09853233501183979,1.8555446863174438,2.0819292068481445,0.2481481283903122,2.513277292251587,1.4937469959259033,2.4320033192634583,0.9382563233375549,0.6427628993988037,0.1312034274265788,-1.1626805067062378,1.0329591035842896,2.857503652572632,0.458329439163208,11.0,20.81316566467285,105.88285064697266,1.7982574584960938,1.5552589721176127,131.61881714396895,SE
2015-01-21,-0.0058873496018350124,-0.1742706298828125,-1.205291748046875,1.405059814453125,-0.5235366821289062,0.67608642578125,1.1996231079101562,0.8547226786613464,0.1744695361920942,-1.5312970876693726,-1.716888427734375,-2.3880615234375,-0.386322021484375,-1.933074951171875,-1.0644683837890625,0.8686065673828125,0.5927886962890625,0.12100248593315595,89.78748321533203,93.83674621582031,75.87181091308594,97.38265228271484,83.63882827758789,94.70193481445312,11.063106536865234,7.466607570648193,1.5241148881408313,1009.9485473632812,1010.4248046875,1007.2546997070312,1012.4710083007812,1008.1554718017578,1011.2187652587891,3.06329345703125,1.7266496419906616,0.3524508822863644,1.5903018712997437,1.7390869855880737,0.5625709295272827,2.2322804927825928,1.2005077004432678,1.9180189967155457,0.7175112962722778,0.502070963382721,0.10248480624627031,0.5911207795143127,-0.5493962168693542,0.3514503240585327,0.06954372674226761,0.0,26.594755172729492,146.544189453125,2.2977867919921877,0.807006802377754,312.9048311648032,NW
2015-01-22,-0.24306869506835938,-0.287872314453125,-1.194366455078125,0.8465576171875,-0.7570419311523438,0.23626708984375,0.9933090209960938,0.6645724773406982,0.1356552888818372,-1.74582040309906,-1.6586761474609375,-2.301239013671875,-1.418487548828125,-1.99884033203125,-1.528228759765625,0.470611572265625,0.2823774218559265,0.05764004986913754,89.65451049804688,90.93357849121094,84.28406524658203,94.11437225341797,86.9276123046875,91.94277572631836,5.015163421630859,3.06839656829834,0.6263338267364906,1013.0704956054688,1012.8246459960938,1012.026123046875,1014.6603393554688,1012.5833892822266,1013.3714904785156,0.7881011962890625,0.7946874499320984,0.16221489644393297,2.9576127529144287,3.174590587615967,1.7206308841705322,3.6542766094207764,2.704507291316986,3.319483458995819,0.614976167678833,0.5573043823242188,0.11375928067594072,-2.1783249378204346,-1.834061622619629,1.113581657409668,0.15476678311824799,5.0,16.019128799438477,82.0848159790039,1.384052783203125,2.847609799515472,49.903975439450846,NE
2015-01-23,0.04176076129078865,-0.319854736328125,-1.2415771484375,1.604461669921875,-0.35732269287109375,0.5500946044921875,0.9074172973632812,0.8135896325111389,0.16607328830589752,-1.7641881704330444,-1.760955810546875,-2.331512451171875,-1.211883544921875,-1.8944244384765625,-1.6534500122070312,0.24097442626953125,0.2776359021663666,0.056672191215405746,87.78878021240234,90.124267578125,78.66297149658203,94.75154113769531,84.81412887573242,90.86134338378906,6.047214508056641,4.835102558135986,0.9869611767882337,1017.66259765625,1018.045654296875,1014.8551635742188,1020.4522094726562,1015.6939544677734,1019.2628784179688,3.5689239501953125,1.897885799407959,0.38740431655197066,2.3746938705444336,2.77653169631958,0.9022715091705322,3.4620110988616943,1.7946817874908447,2.886520564556122,1.091838777065277,0.7116445302963257,0.1452638314557169,-0.49944719672203064,-2.2443649768829346,0.7945796251296997,0.12643614411354065,3.0,19.908517837524414,97.85548400878906,1.72009599609375,2.2992654591786983,12.545821737470646,N
2015-01-24,-0.6446368098258972,-0.7898406982421875,-1.437042236328125,0.493255615234375,-1.1436309814453125,-0.231292724609375,0.9123382568359375,0.6241095066070557,0.12739581956728777,-2.7003567218780518,-2.5333251953125,-3.425445556640625,-1.526885986328125,-3.3674468994140625,-2.1922531127929688,1.1751937866210938,0.5958611369132996,0.1216296452493542,86.21675872802734,86.85728454589844,75.20970916748047,95.24974822998047,81.24019241333008,91.4416561126709,10.20146369934082,6.572149276733398,1.341534353449862,1014.65185546875,1013.7509155273438,1011.8192749023438,1019.2731323242188,1012.6491241455078,1016.3570251464844,3.7079010009765625,2.4206902980804443,0.4941213379669002,1.9307321310043335,1.9035532474517822,0.5929898619651794,3.3404178619384766,1.3563239872455597,2.5974262356758118,1.241102248430252,0.9105031490325928,0.18585567702725997,0.6148014664649963,1.5671597719192505,0.594933807849884,0.23451447486877441,2.0,24.0445499420166,111.71123504638672,2.077449169921875,1.683440107009901,201.42022569900357,S
2015-01-25,0.8981246948242188,0.6414642333984375,-1.41558837890625,3.37799072265625,-0.12314605712890625,1.9246749877929688,2.047821044921875,1.4518169164657593,0.29635088710683166,-0.691778838634491,-0.507781982421875,-2.31768798828125,0.2637939453125,-0.939117431640625,-0.323211669921875,0.61590576171875,0.6813799738883972,0.1390861047481249,89.42903900146484,93.41555786132812,75.75442504882812,97.23384094238281,84.98627853393555,94.19769859313965,9.211420059204102,6.913485527038574,1.4112093237800787,1017.3873901367188,1017.9541015625,1013.5367431640625,1020.2589721679688,1015.5964202880859,1018.8678741455078,3.271453857421875,2.137589931488037,0.4363337176213786,2.615182876586914,2.5442521572113037,1.798510193824768,3.843318462371826,1.9748824536800385,2.9037871956825256,0.9289047420024872,0.6895590424537659,0.14075565012782415,2.417351007461548,-0.8057191967964172,0.33311760425567627,0.1518213003873825,1.0,36.91244125366211,178.7951202392578,3.189234814453125,2.5480913086782477,288.4335735070624,W
2015-01-26,1.701934814453125,1.1741180419921875,0.168487548828125,4.230712890625,0.523651123046875,2.7490615844726562,2.2254104614257812,1.4135452508926392,0.28853871608511616,0.6600761413574219,0.810150146484375,-0.010711669921875,1.186798095703125,0.285247802734375,1.0459213256835938,0.7606735229492188,0.42433249950408936,0.08661650875540125,93.14447021484375,97.74041748046875,78.43634796142578,99.47134399414062,87.65309715270996,98.80354309082031,11.150445938110352,7.5272722244262695,1.536498008739072,1013.7390747070312,1015.5503540039062,1004.3082275390625,1019.8943481445312,1009.1640167236328,1018.2335968017578,9.069580078125,5.279568195343018,1.0776873450680848,2.9731509685516357,3.2422804832458496,1.7609331607818604,4.111191272735596,1.9544617533683777,3.877940595149994,1.9234788417816162,0.9511083960533142,0.19414418836729616,1.145134449005127,2.6440296173095703,5.833188056945801,0.9814249277114868,8.0,27.553192138671875,140.84840393066406,2.38059580078125,2.881358277533092,203.41753164741118,SW
2015-01-27,2.7111904621124268,2.756744384765625,0.364837646484375,4.430206298828125,1.9873123168945312,3.4022979736328125,1.4149856567382812,0.9893093109130859,0.20194191746012485,1.1582794189453125,1.23516845703125,-0.583099365234375,2.926177978515625,0.45656585693359375,1.7238922119140625,1.2673263549804688,0.8818797469139099,0.18001294953615396,89.7967758178711,91.89750671386719,77.39981079101562,98.66327667236328,82.29900741577148,95.71223831176758,13.413230895996094,7.1817450523376465,1.4659675700820753,1006.707763671875,1006.7490234375,1003.4238891601562,1010.4710083007812,1004.870361328125,1008.3356475830078,3.4652862548828125,2.2960727214813232,0.4686838816627299,4.1860527992248535,4.219912528991699,2.5688087940216064,5.78734016418457,3.6317411065101624,4.716409206390381,1.0846680998802185,0.8017340302467346,0.16365327362746623,3.815049171447754,-1.5646005868911743,3.4787378311157227,0.568527102470398,12.0,28.203445434570312,160.0048828125,2.436777685546875,4.123417899881651,292.2991629712933,W
